25,55,0.15715
25,64,0.11054
25,69,0.20859
25,76,0.10568
25,79,0.0569
25,81,0.14144
25,86,0.1845
25,90,0.15313
25,96,0.19255
26,29,0.24461
26,38,0.24586
26,39,0.03659
26,42,0.12627
26,48,0.16658
26,53,0.17819
26,58,0.23003
26,61,0.21367
26,62,0.21576
26,63,0.2187
26,72,0.24483
26,78,0.24974
26,89,0.24484
26,91,0.23543
26,94,0.23445
26,97,0.23055
27,35,0.2267
27,36,0.07991
27,41,0.11165
27,42,0.19846
27,44,0.03082
27,58,0.13401
27,61,0.24542
27,67,0.16402
27,74,0.05301
27,76,0.19753
27,79,0.24964
27,81,0.14048
27,86,0.174
27,94,0.13378
27,97,0.08625
28,30,0.22858
28,37,0.05635
28,56,0.18753
28,65,0.24762
28,73,0.06425
28,83,0.04922
28,98,0.02177
28,99,0.19157
29,33,0.1183
29,39,0.21363
29,48,0.23602
29,53,0.07963
29,62,0.13405
29,63,0.15251
29,72,0.18266
29,75,0.16253
29,78,0.22903
29,88,0.2481
29,92,0.10341
30,37,0.21746
30,47,0.11883
30,52,0.15988
30,54,0.13012
30,60,0.15601
30,70,0.10668
30,73,0.17134
30,80,0.21841
30,82,0.14014
30,83,0.18552
30,85,0.08993
30,98,0.20947
31,36,0.18868
31,41,0.16716
31,49,0.09989
31,55,0.07581
31,64,0.17196
31,69,0.13189
31,76,0.07755
31,79,0.16046
31,81,0.17265
31,90,0.08414
31,94,0.24257
31,96,0.07417
32,34,0.20002
32,40,0.19605
32,45,0.13072
32,50,0.11109
32,51,0.22155
32,59,0.24301
32,62,0.24831
32,63,0.23769
32,66,0.22139
32,77,0.01137
32,87,0.08759
33,43,0.21499
33,53,0.19329
33,72,0.15762
33,75,0.04864
33,78,0.205
33,80,0.23911
33,88,0.13079
33,92,0.1725
33,99,0.21022
34,51,0.15372
34,59,0.11749
34,62,0.24989
34,66,0.06623
34,68,0.17453
34,77,0.19774
34,87,0.22493
34,92,0.15323
35,41,0.2175
35,46,0.13895
35,67,0.0826
35,79,0.22084
35,81,0.18812
35,86,0.1013
36,41,0.0548
36,42,0.24597
36,44,0.09691
36,58,0.20546
36,67,0.20996
36,74,0.12135
36,76,0.12247
36,79,0.19916
36,81,0.09768
36,86,0.16907
36,91,0.22673
36,94,0.11278
36,96,0.22
36,97,0.10698
37,56,0.24299
37,65,0.192
37,70,0.23095
37,73,0.08884
37,83,0.04157
37,98,0.04351
37,99,0.24606
38,39,0.23529
38,40,0.14914
38,45,0.22945
38,48,0.13659
38,50,0.2456
38,57,0.05129
38,63,0.23678
38,71,0.21662
38,84,0.24439
38,89,0.14208
38,93,0.24164
38,95,0.06764
39,42,0.16282
39,48,0.13919
39,53,0.14376
39,61,0.2472
39,62,0.17924
39,63,0.18255
39,72,0.23712
39,78,0.24922
39,91,0.2426
40,45,0.09724
40,48,0.12785
40,50,0.10766
40,53,0.2456
40,57,0.19925
40,62,0.17205
40,63,0.15358
40,77,0.20734
40,87,0.11413
40,95,0.21674
41,44,0.13726
41,49,0.24241
41,55,0.24271
41,58,0.24532
41,67,0.19346
41,74,0.16205
41,76,0.09109
41,79,0.14554
41,81,0.04366
41,86,0.12503
41,90,0.24944
41,94,0.16601
41,96,0.21534
41,97,0.16021
42,44,0.16769
42,58,0.10376
42,61,0.11977
42,71,0.24465
42,74,0.14732
42,91,0.24641
42,94,0.17625
42,97,0.14038
43,56,0.14235
43,75,0.17389
43,88,0.15919
43,99,0.14609
44,58,0.10906
44,61,0.21986
44,67,0.18572
44,74,0.0249
44,76,0.21873
44,81,0.16929
44,86,0.20458
44,91,0.24888
44,94,0.12002
44,97,0.06335
45,48,0.22327
45,50,0.01963
45,62,0.23692
45,63,0.2199
45,77,0.14037
45,87,0.08736
46,67,0.21687
46,79,0.18011
46,81,0.22213
46,86,0.14989
47,52,0.13541
47,54,0.15776
47,55,0.19269
47,60,0.18914
47,69,0.14348
47,70,0.13916
47,80,0.23177
47,82,0.03883
47,85,0.1349
47,90,0.19681
47,96,0.19615
48,50,0.23037
48,53,0.15926
48,57,0.17951
48,62,0.12089
48,63,0.10902
48,87,0.20673
48,89,0.23226
48,95,0.18694
49,55,0.07163
49,64,0.08524
49,69,0.10669
49,76,0.15435
49,79,0.16711
49,81,0.23195
49,82,0.24959
49,90,0.05966
49,96,0.1433
50,62,0.23384
50,63,0.21749
50,77,0.12077
50,87,0.0737
51,59,0.05926
51,66,0.09684
51,68,0.12684
51,77,0.21227
51,100,0.14219
52,65,0.20853
52,69,0.24617
52,70,0.07017
52,82,0.10758
52,85,0.23235
53,62,0.08084
53,63,0.09715
53,72,0.20683
53,75,0.23982
53,78,0.24438
53,92,0.14438
54,60,0.03167
54,69,0.23842
54,70,0.23101
54,72,0.22751
54,73,0.23148
54,78,0.21108
54,80,0.0886
54,82,0.19609
54,85,0.0402
54,91,0.23415
54,96,0.20705
55,64,0.15669
55,69,0.0574
55,76,0.15222
55,79,0.21028
55,81,0.24513
55,82,0.20048
55,90,0.01509
55,96,0.07987
56,73,0.20547
56,75,0.23969
56,83,0.22993
56,88,0.17026
56,98,0.20619
56,99,0.09307
57,71,0.17415
57,84,0.19321
57,89,0.09999
57,93,0.19735
57,95,0.02045
58,61,0.11141
58,67,0.22771
58,74,0.08425
58,94,0.18817
58,97,0.12718
59,66,0.05157
59,68,0.08391
59,77,0.23557
59,100,0.1562
60,72,0.19804
60,73,0.23585
60,78,0.18503
60,80,0.06432
60,82,0.22759
60,85,0.06749
60,88,0.2271
60,91,0.21265
60,96,0.21896
61,71,0.15875
61,74,0.19496
61,89,0.20205
61,97,0.2254
62,63,0.01848
62,87,0.17587
62,92,0.13809
63,77,0.24732
63,87,0.16207
63,92,0.15135
64,69,0.18283
64,76,0.20097
64,79,0.15619
64,90,0.14391
64,96,0.22683
65,70,0.17569
65,83,0.21079
65,98,0.2304
66,68,0.11528
66,77,0.21588
66,92,0.21784
66,100,0.20747
67,74,0.19247
67,81,0.1798
67,86,0.1193
67,97,0.2485
68,100,0.13303
69,76,0.20907
69,82,0.14585
69,85,0.23811
69,90,0.05609
69,96,0.11104
70,73,0.22553
70,82,0.12951
70,83,0.21561
70,85,0.19205
70,98,0.24306
71,84,0.11005
71,89,0.07472
71,93,0.22039
71,95,0.15379
72,75,0.19117
72,78,0.0492
72,80,0.14249
72,88,0.23483
72,91,0.0976
72,94,0.22269
73,83,0.04892
73,85,0.20524
73,88,0.22542
73,98,0.05308
73,99,0.17841
74,76,0.24344
74,81,0.19321
74,86,0.22351
74,94,0.12914
74,97,0.06676
75,78,0.23523
75,80,0.24605
75,88,0.0862
75,92,0.19803
75,99,0.16285
76,79,0.11831
76,81,0.09597
76,86,0.17989
76,90,0.15843
76,94,0.20335
76,96,0.13733
76,97,0.22321
77,87,0.09886
78,80,0.12249
78,91,0.0526
78,94,0.18178
78,97,0.23958
79,81,0.1092
79,86,0.13126
79,90,0.20775
79,96,0.23436
80,85,0.12855
80,88,0.23801
80,91,0.14839
80,96,0.20343
81,86,0.08933
81,90,0.24937
81,94,0.20962
81,96,0.23185
81,97,0.20044
82,85,0.17125
82,90,0.20172
82,96,0.21798
83,85,0.23661
83,98,0.02746
83,99,0.21868
84,89,0.13043
84,93,0.12754
84,95,0.17781
85,96,0.22549
87,92,0.2304
88,99,0.08222
89,93,0.19918
89,95,0.07955
90,96,0.09492
91,94,0.12943
91,96,0.2341
91,97,0.18848
93,95,0.19385
94,96,0.23889
94,97,0.06373
98,99,0.20299
